"Timestamp","Full Name ","College Email ","Personal Email id ","Current Year of study","Course","Branch","Passout Year ","HSM (Humanities & Management) subjects you have taken (if any)  ","PEC (Program Elective) subjects you have taken (if any)","MDM (Multidisciplinary Minor) courses you have taken (if any)","CC / LLC (Co-curricular) courses you have taken (if any)","Skills (Select upto 8)","Interests (Select top 3)","No of Projects Built","Project Details (Eg. Project 1. ToDo List App- React, Node.js, JS)","Anything you want to share ? (Carrer goals, Achievements)",""
"2026/04/07 07:28:04 PM GMT+5:30","Suraj Mathpati","suraj.mathpati25457@spit.ac.in","surajmathpati3506@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","Psychology","Cyber Security","NA","N/A","App / Web development;SQL;MongoDB;Machine Learning","UI/UX design;Web Development;Data Science;CyberSecurity","1-3","Project 1: Student engagement dashboard - Django, PostgreSQL | Project 2: Exam prep planner - Python, Flask, SQLite","Want to contribute to open-source and improve DSA consistency.","N/A"
"2026/04/19 10:46:44 PM GMT+5:30","Yash Rathod","yash.rathod25921@spit.ac.in","yashrathod3792@proton.me","1st year","B.Tech","Computer Engineering","2029","Economics","Software Testing","Banking Technology","AOL","C;MongoDB;Deep learning;React;App / Web development;Cybersecurity;IOT;Python;Machine Learning","Competitive Programming;DevOps;Web Development;Data Science;AI/ML","1-3","Project 1: Exam prep planner - Python, Flask, SQLite | Project 2: Portfolio website - Python, Flask, SQLite","NA","NA"
"2026/04/09 05:28:50 AM GMT+5:30","Vedant Patil","vedant.patil23779@spit.ac.in","vedantpatil3755@gmail.com","3rd year","B.Tech","Computer Science and Engineering","2027","Psychology","NA","Financial Literacy","NA","MongoDB;JavaScript;Java;Python;IOT;Cybersecurity;DevOps;Machine Learning;C","App development;Web Development;CyberSecurity","8-15","Project 1: Library recommender - Spring Boot, MySQL | Project 2: Canteen preorder system - Django, PostgreSQL | Project 3: Student engagement dashboard - React Native, Firebase | Project 4: Doubt solving forum - Spring Boot, MySQL | Project 5: Smart attendance tracker - Spring Boot, MySQL | Project 6: Resume screening assistant - Next.js, Express","NA","Web Development"
"2026/04/11 08:05:58 AM GMT+5:30","Vedant Joshi","vedant.joshi25157@spit.ac.in","vedantjoshi8753@outlook.com","1st year","B.Tech","Computer Engineering","2029","NA","NA","Financial Literacy","Yoga","C;SQL;Java;DevOps","UI/UX design;CyberSecurity;Data Science","1-3","Project 1: Student engagement dashboard - Spring Boot, MySQL","Interested in internships where I can work on real products.","DSA"
"2026/04/21 07:41:13 PM GMT+5:30","Aarav Rathod","aarav.rathod23472@spit.ac.in","aaravrathod8675@proton.me","3rd year","B.Tech","Computer Engineering","2027","Economics","Software Testing","Financial Literacy","Fire safety","DevOps;IOT;MongoDB;JavaScript;Machine Learning;Cybersecurity;Java","Competitive Programming;AI/ML;DevOps;Web Development;App development","3-8","Project 1: Resume screening assistant - Python, Flask, SQLite | Project 2: Canteen preorder system - React, Node.js, MongoDB","Interested in full-stack development and scalable systems.","Interview prep"
"2026/04/19 04:57:01 PM GMT+5:30","Aarav Kulkarni","aarav.kulkarni25446@spit.ac.in","aaravkulkarni2421@proton.me","1st year","B.Tech","Computer Engineering","2029","N/A","NA","Banking Technology","Sports","DevOps;SQL;React;Python;Cybersecurity;Java","Web Development;Data Science;App development;UI/UX design","1-3","Project 1: Canteen preorder system - Python, Flask, SQLite","Aiming for strong backend and system design skills.","Interview prep"
"2026/04/07 12:28:13 AM GMT+5:30","Sarthak Iyer","sarthak.iyer23489@spit.ac.in","sarthakiyer673@proton.me","3rd year","B.Tech","Computer Engineering","2027","N/A","NA","Banking Technology","-","App / Web development;Machine Learning;React;C","DevOps;UI/UX design;Blockchain;CyberSecurity","1-3","Project 1: Portfolio website - Django, PostgreSQL | Project 2: Portfolio website - Python, Flask, SQLite","-","System design"
"2026/04/14 01:09:26 PM GMT+5:30","Tanish Gupta","tanish.gupta23519@spit.ac.in","tanishgupta1112@outlook.com","3rd year","B.Tech","Computer Engineering","2027","Ethics","Cyber Security","NA","N/A","MongoDB;Python;C;DevOps;JavaScript","AI/ML;Data Science;Competitive Programming","3-8","Project 1: Exam prep planner - React Native, Firebase | Project 2: Doubt solving forum - React Native, Firebase | Project 3: Threat detection prototype - Django, PostgreSQL | Project 4: Canteen preorder system - Spring Boot, MySQL","Aiming for strong backend and system design skills.","DSA"
"2026/04/07 07:35:08 AM GMT+5:30","Kunal Joshi","kunal.joshi25948@spit.ac.in","kunaljoshi8095@gmail.com","1st year","B.Tech","Computer Engineering","2029","NA","Cloud Computing","IOT","Sports","IOT;DevOps;React;App / Web development;Cybersecurity;Machine Learning;Java","Blockchain;CyberSecurity;DevOps;Competitive Programming;App development","1-3","Project 1: Smart attendance tracker - React Native, Firebase","Trying to balance academics, projects, and hackathons better.","NA"
"2026/04/08 11:11:59 PM GMT+5:30","Bhumi Rathod","bhumi.rathod22821@spit.ac.in","bhumirathod4231@gmail.com","4th year","B.Tech","Information Technology","2026","NA","Artificial Intelligence","Banking Technology","Fire safety","MongoDB;Deep learning;React;JavaScript;C++;Python","Competitive Programming;App development;DevOps","1-3","Project 1: Smart attendance tracker - React Native, Firebase | Project 2: Hostel issue tracker - React Native, Firebase","Want to contribute to open-source and improve DSA consistency.","Data analytics"
"2026/04/15 07:33:16 PM GMT+5:30","Rohit Mathpati","rohit.mathpati25603@spit.ac.in","rohitmathpati3516@proton.me","1st year","B.Tech","Computer Engineering","2029","-","NA","N/A","NA","DevOps;C;Java;Machine Learning;MongoDB;SQL;C++;Deep learning;React","AI/ML;Web Development;Competitive Programming;Data Science;App development","1-3","Project 1: Doubt solving forum - Python, Flask, SQLite","Working on communication and leadership along with tech skills.","Project planning"
"2026/04/20 06:53:33 AM GMT+5:30","Ananya Patil","ananya.patil25597@spit.ac.in","ananyapatil1359@gmail.com","1st year","B.Tech","Computer Engineering","2029","Psychology","Artificial Intelligence","Entrepreneurship","-","Deep learning;Machine Learning;C++;IOT;JavaScript","App development;Competitive Programming;CyberSecurity","1-3","Project 1: Doubt solving forum - Next.js, Express | Project 2: Library recommender - Django, PostgreSQL","Interested in internships where I can work on real products.","Machine Learning"
"2026/04/12 12:03:55 PM GMT+5:30","Rohit Mehta","rohit.mehta25368@spit.ac.in","rohitmehta8347@yahoo.com","1st year","B.Tech","Computer Science and Engineering","2029","NA","Cyber Security","Banking Technology","Sports","Python;SQL;Java;DevOps","App development;Web Development;CyberSecurity","1-3","Project 1: Doubt solving forum - React, Node.js, MongoDB","-","System design"
"2026/04/10 11:12:03 AM GMT+5:30","Rohit Deshpande","rohit.deshpande25420@spit.ac.in","rohitdeshpande2018@yahoo.com","1st year","B.Tech","Computer Engineering","2029","Economics","NA","NA","Sports","SQL;IOT;App / Web development;MongoDB;React;Cybersecurity;Java;DevOps;Machine Learning","DevOps;UI/UX design;Blockchain;CyberSecurity;App development","1-3","Project 1: Doubt solving forum - Python, Flask, SQLite","N/A","NA"
"2026/04/20 04:53:51 PM GMT+5:30","Krish Joshi","krish.joshi25428@spit.ac.in","krishjoshi639@gmail.com","1st year","B.Tech","Computer Engineering","2029","Ethics","NA","N/A","Theatre","App / Web development;IOT;DevOps;Machine Learning;JavaScript","DevOps;Data Science;Competitive Programming;UI/UX design;Web Development","8-15","Project 1: Library recommender - Django, PostgreSQL | Project 2: Threat detection prototype - Python, Flask, SQLite | Project 3: Threat detection prototype - React Native, Firebase | Project 4: Smart attendance tracker - Python, Flask, SQLite | Project 5: Portfolio website - React, Node.js, MongoDB","Preparing for product-based company placements.","System design"
"2026/04/16 06:43:10 AM GMT+5:30","Suraj Gupta","suraj.gupta23237@spit.ac.in","surajgupta5173@outlook.com","3rd year","B.Tech","Computer Science and Engineering","2027","-","NA","NA","Sports","Machine Learning;Python;C","Competitive Programming;Data Science;Blockchain","8-15","Project 1: Hostel issue tracker - React, Node.js, MongoDB | Project 2: Campus navigation app - Python, Flask, SQLite | Project 3: Threat detection prototype - Django, PostgreSQL | Project 4: Hostel issue tracker - React, Node.js, MongoDB","Looking for mentorship in career direction and project depth.","Web Development"
"2026/04/14 07:37:27 PM GMT+5:30","Tanish Iyer","tanish.iyer23295@spit.ac.in","tanishiyer1908@outlook.com","3rd year","B.Tech","Computer Engineering","2027","Professional Communication","Artificial Intelligence","N/A","AOL","SQL;C;C++;Java","CyberSecurity;AI/ML;UI/UX design;Competitive Programming;DevOps","3-8","Project 1: Doubt solving forum - React Native, Firebase | Project 2: Exam prep planner - Next.js, Express | Project 3: Doubt solving forum - Python, Flask, SQLite","Interested in internships where I can work on real products.","Web Development"
"2026/04/06 11:26:14 PM GMT+5:30","Ishita Nair","ishita.nair24874@spit.ac.in","ishitanair64@outlook.com","2nd year","B.Tech","Computer Engineering","2028","Ethics","NLP / DL","-","NA","App / Web development;Deep learning;JavaScript;C++;React;IOT","AI/ML;DevOps;Competitive Programming;App development","1-3","Project 1: Library recommender - React, Node.js, MongoDB | Project 2: Resume screening assistant - React, Node.js, MongoDB","N/A","DSA"
"2026/04/07 09:20:00 PM GMT+5:30","Vedant Shah","vedant.shah23349@spit.ac.in","vedantshah6387@proton.me","3rd year","B.Tech","Computer Engineering","2027","Professional Communication","NA","Financial Literacy","AOL","Python;App / Web development;SQL;Machine Learning;DevOps;MongoDB;React;Deep learning","Data Science;Web Development;Competitive Programming;Blockchain","8-15","Project 1: Smart attendance tracker - Django, PostgreSQL | Project 2: Portfolio website - React, Node.js, MongoDB | Project 3: Community event app - Python, Flask, SQLite | Project 4: Community event app - Python, Flask, SQLite","Preparing for product-based company placements.","Data analytics"
"2026/04/16 08:47:34 PM GMT+5:30","Suraj Kadam","suraj.kadam23575@spit.ac.in","surajkadam1918@outlook.com","3rd year","B.Tech","Computer Engineering","2027","Economics","Data Analytics","NA","Fire safety","IOT;MongoDB;JavaScript;C;C++;App / Web development;DevOps","AI/ML;CyberSecurity;DevOps;Data Science;App development","3-8","Project 1: Portfolio website - React Native, Firebase | Project 2: Campus navigation app - Django, PostgreSQL | Project 3: Portfolio website - React, Node.js, MongoDB","Trying to balance academics, projects, and hackathons better.","Web Development"
"2026/04/14 04:11:25 AM GMT+5:30","Aditya Rane","aditya.rane25954@spit.ac.in","adityarane8610@gmail.com","1st year","B.Tech","Computer Engineering","2029","N/A","NA","NA","AOL","JavaScript;Cybersecurity;Machine Learning;DevOps;C++","Blockchain;CyberSecurity;Competitive Programming;UI/UX design;AI/ML","1-3","Project 1: Hostel issue tracker - React, Node.js, MongoDB","Planning to explore cybersecurity competitions this year.","N/A"
"2026/04/16 06:20:32 PM GMT+5:30","Bhumi Shah","bhumi.shah25110@spit.ac.in","bhumishah7824@gmail.com","1st year","B.Tech","Computer Engineering","2029","Ethics","-","Financial Literacy","NA","App / Web development;Deep learning;DevOps;C++","Web Development;Competitive Programming;App development;UI/UX design;DevOps","1-3","Project 1: Library recommender - Next.js, Express","Looking for mentorship in career direction and project depth.","-"
"2026/04/15 07:19:54 PM GMT+5:30","Krish Pawar","krish.pawar23561@spit.ac.in","krishpawar3907@gmail.com","3rd year","B.Tech","Computer Engineering","2027","Sociology","-","N/A","Abhyudaya Mentoring","JavaScript;Python;Deep learning;C++;MongoDB","Competitive Programming;Web Development;Blockchain;Data Science","3-8","Project 1: Exam prep planner - Next.js, Express | Project 2: Canteen preorder system - Next.js, Express | Project 3: Doubt solving forum - Django, PostgreSQL | Project 4: Doubt solving forum - Next.js, Express","-","NA"
"2026/04/08 02:36:07 AM GMT+5:30","Aditya Mathpati","aditya.mathpati25137@spit.ac.in","adityamathpati3583@yahoo.com","1st year","B.Tech","Computer Engineering","2029","NA","-","UI/UX","Fire safety","Java;DevOps;App / Web development;C++","UI/UX design;DevOps;Data Science;Blockchain","1-3","Project 1: Student engagement dashboard - Next.js, Express | Project 2: Exam prep planner - Next.js, Express","Want to contribute to open-source and improve DSA consistency.","-"
"2026/04/15 09:24:42 PM GMT+5:30","Sana Deshpande","sana.deshpande23051@spit.ac.in","sanadeshpande4140@gmail.com","3rd year","B.Tech","Computer Science and Engineering","2027","NA","Software Testing","NA","N/A","MongoDB;Cybersecurity;C;SQL","App development;Competitive Programming;AI/ML;DevOps;Blockchain","3-8","Project 1: Exam prep planner - Next.js, Express | Project 2: Canteen preorder system - React Native, Firebase | Project 3: Hostel issue tracker - Python, Flask, SQLite","Want to contribute to open-source and improve DSA consistency.","Career guidance"
"2026/04/11 08:55:56 PM GMT+5:30","Yash Iyer","yash.iyer25522@spit.ac.in","yashiyer2380@gmail.com","1st year","B.Tech","Computer Engineering","2029","NA","Cloud Computing","IOT","Sports","C++;Deep learning;IOT","CyberSecurity;Blockchain;DevOps","1-3","Project 1: Community event app - Django, PostgreSQL","Interested in full-stack development and scalable systems.","NA"
"2026/04/19 03:51:19 AM GMT+5:30","Aarav Kanase","aarav.kanase24787@spit.ac.in","aaravkanase9084@proton.me","2nd year","B.Tech","Information Technology","2028","NA","N/A","NA","Sports","Deep learning;Python;App / Web development;MongoDB;IOT","UI/UX design;App development;Data Science;DevOps;CyberSecurity","1-3","Project 1: Exam prep planner - Python, Flask, SQLite","Aiming for strong backend and system design skills.","Project planning"
"2026/04/19 02:13:44 AM GMT+5:30","Tanish Shah","tanish.shah25707@spit.ac.in","tanishshah1259@gmail.com","1st year","B.Tech","Computer Engineering","2029","NA","Artificial Intelligence","Financial Literacy","-","DevOps;Java;Python;IOT;App / Web development;React","Web Development;CyberSecurity;Blockchain","1-3","Project 1: Campus navigation app - Python, Flask, SQLite | Project 2: Community event app - Django, PostgreSQL","Trying to balance academics, projects, and hackathons better.","System design"
"2026/04/16 10:17:50 PM GMT+5:30","Suraj Iyer","suraj.iyer25765@spit.ac.in","surajiyer3961@gmail.com","1st year","B.Tech","Computer Engineering","2029","NA","Software Testing","N/A","Theatre","C++;IOT;Machine Learning;Deep learning;Python","CyberSecurity;Web Development;Data Science;UI/UX design;AI/ML","3-8","Project 1: Student engagement dashboard - Django, PostgreSQL | Project 2: Library recommender - Spring Boot, MySQL | Project 3: Smart attendance tracker - Next.js, Express","Interested in internships where I can work on real products.","Data analytics"
"2026/04/08 02:15:41 PM GMT+5:30","Vivaan Joshi","vivaan.joshi25201@spit.ac.in","vivaanjoshi3435@outlook.com","1st year","B.Tech","Computer Science and Engineering","2029","Ethics","Software Testing","NA","Theatre","Cybersecurity;JavaScript;App / Web development;MongoDB;Java;C++;Deep learning;Python;DevOps","AI/ML;UI/UX design;Web Development","1-3","Project 1: Community event app - React Native, Firebase","NA","N/A"
"2026/04/16 08:55:25 AM GMT+5:30","Sana Kadam","sana.kadam25731@spit.ac.in","sanakadam9103@yahoo.com","1st year","B.Tech","Computer Engineering","2029","Sociology","Data Analytics","N/A","N/A","React;JavaScript;Deep learning;Python;C","DevOps;CyberSecurity;Data Science","3-8","Project 1: Student engagement dashboard - React, Node.js, MongoDB | Project 2: Resume screening assistant - React, Node.js, MongoDB | Project 3: Library recommender - Spring Boot, MySQL | Project 4: Smart attendance tracker - Spring Boot, MySQL","Looking for mentorship in career direction and project depth.","System design"
